Id,SEX,CITY,LOCATION,FIO_TIME,DESCRIPTION,COMPLEXION,FIOFS_TYPE,OUTCOME,FIO_DATE_CORRECTED,CLOTHING,AGE_AT_FIO_CORRECTED,STOP_REASONS,FIOFS_REASONS
102607,MALE,BOSTON,17 WARDMAN RD,4/17/15 00:00,B(Black),Dark,IO,F,4/17/15 00:00,SILVER NECKLACE/ white T LEFT EAR PIERCED,31,RADIO CALL,DRUGS; CONSPIRACY
102608,MALE,BOSTON,52 LAMARTINE ST,4/17/15 00:00,B(Black),Dark,IO,F,4/17/15 00:00,black jacket; black jeans,31,,INVESTIGATE; PERSON
102609,MALE,BOSTON,17 WARDMAN RD,4/17/15 00:00,B(Black),Dark,IO,F,4/17/15 00:00,GRY hoodie; DK GRY JCK; black SNKERS; jeans,31,,INVESTIGATE; PERSON
102624,MALE,BOSTON, BLUE HILL AV,4/13/15 00:00,B(Black),Dark,IOF,F,4/13/15 00:00,blue jeans; blue hoodie; BRn Wk Boots,31,OTHER (SPECIFY),INVESTIGATE; MV
102625,MALE,BOSTON,17 WARDMAN RD,4/17/15 00:00,B(Black),Dark,IO,F,4/17/15 00:00,gry hoodie lght gry sweats,31,INVESTIGATIVE,INVESTIGATE; PERSON
102627,MALE,BOSTON, BLUE HILL AV,4/13/15 00:00,B(Black),Light,IOFS,F,4/13/15 00:00,,31,INVESTIGATIVE,WARRANT ARREST
102628,MALE,BOSTON,52 LAMARTINE ST,4/17/15 00:00,B(Black),Dark,IO,F,4/17/15 00:00,GRAY HOODIE; blue jeans,31,,VAL
102629,MALE,BOSTON, BLUE HILL AV,4/13/15 00:00,W(White),Light,IOFS,F,4/13/15 00:00,gray hoodie; jeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
102631,MALE,BOSTON,298 CENTRE ST,4/17/13 00:00,H(Hispanic),Light,O,F,4/17/15 00:00,Gray Jacket; blue jeans; White Shoes,40,INVESTIGATIVE,INVESTIGATE; PERSON
102652,MALE,BOSTON, BLUE HILL AV,4/13/15 00:00,B(Black),Dark,IOFS,F,4/13/15 00:00,white shirt jeans SHORTS,31,INVESTIGATIVE,DRUGS; CONSPIRACY
102653,MALE,BOSTON, KNAPP ST,3/12/15 00:00,B(Black),NO DATA ENTERED,I,,3/12/15 00:00,WHITE POLO; BLUE JEAN SHORTS/ red POLO sneakers,31,OTHER (SPECIFY),INVESTIGATE; PERSON
102659,MALE,BOSTON,279 CENTRE ST,4/20/15 00:00,H(Hispanic),Med,I,F,4/20/15 00:00,red/black hat; gray hoodie; red jeans; snweakers,31,,INVESTIGATE; PERSON
102689,FEMALE,BOSTON,6 GLEASON ST,3/21/15 00:00,B(Black),Dark,IOF,FO,3/21/15 00:00,black hat; t-shirt; pants,31,CRIMINAL VIOLATION,DRUGS; INVESTIGATION
102690,MALE,BOSTON, WASHINGTON ST,4/9/15 00:00,W(White),NO DATA ENTERED,I,,4/9/15 00:00,braids; black rag; green plaid shirt; blue jeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
102691,MALE,BOSTON, TREMONT ST,4/8/15 00:00,W(White),NO DATA ENTERED,I,,4/8/15 00:00,HOODED SWEATshirt; blue jeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
102692,MALE,BOSTON, MASON ST,4/3/15 00:00,A(Asian or Pacific Islander),NO DATA ENTERED,I,,4/3/15 00:00,blue jacket; blue jeans,31,INVESTIGATIVE,INVESTIGATE; MV
102710,MALE,BOSTON, CAUSEWAY ST,4/3/15 00:00,W(White),NO DATA ENTERED,I,,4/3/15 00:00,black jeans/black Hoodie,31,OTHER (SPECIFY),INVESTIGATE; PERSON
102711,MALE,BOSTON, DORCHESTER AV at COLUMBIA RD,3/21/15 00:00,B(Black),Dark,IO,F,3/21/15 00:00,white t; jean shorts,31,INVESTIGATIVE,INVESTIGATE; PERSON
102712,MALE,BOSTON,81 HANCOCK ST,3/21/15 00:00,B(Black),NO DATA ENTERED,IO,F,3/21/15 00:00,white T ; blue jeans,31,,INVESTIGATE; PERSON
102713,MALE,BOSTON, CONGRESS ST,4/3/15 00:00,W(White),NO DATA ENTERED,I,,4/3/15 00:00,BLU SHT; TAN PANTS,31,MOTOR VEHICLE VIOLATION,VAL
102714,MALE,BOSTON, BOYLSTON ST,4/3/15 00:00,B(Black),NO DATA ENTERED,I,,4/3/15 00:00,PURPLE RUGBY shirt,31,,VAL
102715,FEMALE,BOSTON,9 MARYLAND ST,3/21/15 00:00,W(White),Light,IOFS,SF,3/21/15 00:00,white T; black jeans,31,,INVESTIGATE; PERSON
102716,MALE,BOSTON,715 MORRISSEY BL,3/22/15 00:00,B(Black),Med,I,F,3/22/15 00:00,GRY SWT PANTS; SNKERS; black TANK TOP;,31,,LARCENY; SHOPLIFTING
102717,MALE,BOSTON,24 THEODORE ST,1/6/15 00:00,B(Black),Med,O,F,1/6/15 00:00,WHITE TANK TOP; black SWEATPANTS,49,INVESTIGATIVE,INVESTIGATE; PERSON
102718,FEMALE,BOSTON,7 VERNDALE ST,1/6/15 00:00,W(White),Light,O,F,1/6/15 00:00,PINK SWEATshirt; black SWEATPANTS,28,INVESTIGATIVE,INVESTIGATE; PERSON
102719,FEMALE,BOSTON, BLUE HILL AV at GENEVA AV,1/13/15 00:00,W(White),Med,O,F,1/13/15 00:00,gray jacket; bluejeans,21,INVESTIGATIVE,INVESTIGATE; PERSON
102721,MALE,BOSTON,37 WILLIAMS ST,1/9/15 00:00,B(Black),Med,IO,F,1/9/15 00:00,white t-shirt,31,,INVESTIGATE; PERSON
102722,FEMALE,BOSTON, BLUE HILL AV at GENEVA AV,1/13/15 00:00,B(Black),Med,O,F,1/13/15 00:00,,33,INVESTIGATIVE,INVESTIGATE; PERSON
102723,MALE,BOSTON, FULTON ST,4/3/15 00:00,W(White),Brown,I,,4/3/15 00:00,blue hoodie; blue sweats; white and green sneakers,31,INVESTIGATIVE,INVESTIGATE; PERSON
102724,MALE,BOSTON, PORTLAND ST,4/3/15 00:00,NO DATA ENTERED,NO DATA ENTERED,I,,4/3/15 00:00,PATRIOTS T shirt BLUE JEAN T shirt,31,INVESTIGATIVE,INVESTIGATE; PERSON
102725,MALE,BOSTON, TREMONT ST,4/6/15 00:00,W(White),Med,I,,4/6/15 00:00,black TANK TOP; blue jeans,31,OTHER (SPECIFY),VAL
102726,MALE,BOSTON, CAMBRIDGE ST,4/8/15 00:00,W(White),NO DATA ENTERED,I,,4/8/15 00:00,gry t  blu  jns   whitee  sneaks,31,RADIO CALL,209A; A&B
102727,MALE,BOSTON, TREMONT ST,4/8/15 00:00,B(Black),Dark,I,,4/8/15 00:00,red T shirt blue jeans,31,RADIO CALL,209A; A&B
102728,MALE,BOSTON, WINTER ST,4/8/15 00:00,B(Black),NO DATA ENTERED,I,,4/8/15 00:00,BRN HOODIE; blue jeans; white sneakers,31,,INVESTIGATE; PERSON
102749,MALE,BOSTON,29 WHITMAN ST,4/14/15 00:00,B(Black),Med,IO,F,4/14/15 00:00,white T; black jeans,31,OTHER (SPECIFY),INVESTIGATE; PERSON
102764,MALE,BOSTON,00 W CONCORD ST,1/8/15 00:00,B(Black),Med,IOF,F,1/8/15 00:00,black jacket; gray dress pants; black shoes,31,OTHER (SPECIFY),INVESTIGATE; PERSON
102773,MALE,BOSTON,274 E 8TH ST,4/20/15 00:00,B(Black),Med,IO,F,4/20/15 00:00,black HAT; black COAT;black jeans,31,,VAL
102774,FEMALE,BOSTON,1153 CENTRE ST,4/16/15 00:00,B(Black),Dark,IOFS,F,4/16/15 00:00,blue coat; brown fur; lbuejeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
102776,MALE,BOSTON,295 COMMONWEALTH AV,4/14/15 00:00,B(Black),Med,IOFS,SF,4/14/15 00:00,blue jeans/black Jacket,31,OTHER (SPECIFY),TRESPASSING
102779,MALE,BOSTON,600 SHAWMUT AV,4/13/15 00:00,B(Black),Light,OFS,F,4/13/15 00:00,black hoodie; gray t -shirt; blue hospital pants; black shoes,58,INVESTIGATIVE,DRUGS; INVESTIGATION
102780,MALE,BOSTON, WASHINGTON ST at ARCHDALE RD,4/12/15 00:00,H(Hispanic),Light,IO,F,4/12/15 00:00,White shirt; black jeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
102781,FEMALE,BOSTON, CORNELL ST at COLBERG AV,4/3/15 00:00,W(White),White,OFS,SFO,4/3/15 00:00,black TANK TOP; black YOGA PANTS,20,,INVESTIGATE; MV
102783,FEMALE,BOSTON, SULLIVAN SQ,4/13/15 00:00,W(White),NO DATA ENTERED,I,,4/13/15 00:00,,31,INVESTIGATIVE,INVESTIGATE; PERSON
102829,FEMALE,BOSTON,0 DORCHESTER ST at E 8TH ST,4/12/15 00:00,W(White),Med,IO,F,4/12/15 00:00,black HAT; BLU POLO shirt; black jeans ; BLU sneakers,31,INVESTIGATIVE,GUNSHOTS
102832,MALE,BOSTON,00 HARRISON AV,4/13/15 00:00,B(Black),Med,IO,F,4/13/15 00:00,BLUE hoodie;black GRY JKT;black jeans;black HAT,31,,INVESTIGATE; PERSON
102837,MALE,BOSTON, OLD IRONSIDES WY,4/13/15 00:00,W(White),NO DATA ENTERED,I,,4/13/15 00:00,black HEAT CAP; black LEATHER; red shirt; black PANTS,31,,VAL
102840,FEMALE,BOSTON,135 MASSACHUSETTS AV,4/14/15 00:00,W(White),Light,IO,F,4/14/15 00:00,baseball hat; white t-shirt,31,,VAL
102842,MALE,BOSTON, OBRIEN CT,4/16/15 00:00,NO DATA ENTERED,NO DATA ENTERED,O,F,4/16/15 00:00,,20,INVESTIGATIVE,INVESTIGATE; PERSON
102844,MALE,BOSTON, RICHMERE RD,4/16/15 00:00,NO DATA ENTERED,NO DATA ENTERED,IO,F,4/16/15 00:00,,31,MOTOR VEHICLE VIOLATION,INVESTIGATE; PERSON
102846,MALE,BOSTON,27 RALWOOD RD,4/16/15 00:00,B(Black),NO DATA ENTERED,IO,F,4/16/15 00:00,black cap; blue hoodie; blue pants,31,INVESTIGATIVE,DANGEROUS WEAPON; POSSESSION
102852,MALE,BOSTON,00 SHAWMUT AV,4/14/15 00:00,B(Black),OTHER,IO,F,4/14/15 00:00,white; green tank top; khaki pants,31,INVESTIGATIVE,INVESTIGATE; PERSON
102856,MALE,BOSTON, SUMMER ST,4/11/15 00:00,W(White),Light,I,,4/11/15 00:00,gray HOODIE; red shirt; blue jeans; gray sneakers,31,,INVESTIGATE; PERSON
102864,MALE,BOSTON,1530 WASHINGTON ST,4/14/15 00:00,B(Black),Med,IOF,FO,4/14/15 00:00,black hoodie; blue jeans,31,INVESTIGATIVE,PUBLIC DRINKING
102865,MALE,BOSTON,00 WASHINGTON ST,4/14/15 00:00,B(Black),Med,IOF,FO,4/14/15 00:00,BB HAT; WH T SHRT; jeans,31,MOTOR VEHICLE VIOLATION,VAL
102866,MALE,BOSTON,1530 WASHINGTON ST,4/14/15 00:00,H(Hispanic),Light,IOF,FO,4/14/15 00:00,blue hoodie/jeans/boots,31,INVESTIGATIVE,INVESTIGATE; PERSON
102904,MALE,BOSTON,934 PARKER ST,4/15/15 00:00,B(Black),Dark,OFS,F,4/15/15 00:00,black Jacket; Blue Hat; blue jeans; black Sneakers,35,RADIO CALL,WARRANT ARREST
102905,MALE,BOSTON,00 NEWLAND ST,4/15/15 00:00,B(Black),Med,IOF,F,4/15/15 00:00,BLU SHT; GRY PANTS,31,MOTOR VEHICLE VIOLATION,VAL
102906,MALE,BOSTON, WARREN ST at WALNUT AV,3/29/15 00:00,B(Black),Dark,IO,F,3/29/15 00:00,gray HOODIE/jeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
102907,MALE,BOSTON,00 NEWLAND ST,4/15/15 00:00,W(White),Light,IOF,F,4/15/15 00:00,,31,INVESTIGATIVE,VAL
102908,MALE,BOSTON,00 NEWLAND ST,4/15/15 00:00,W(White),Light,IOF,F,4/15/15 00:00,blue jeans; brown leather; brown shoes,31,,INVESTIGATE; PERSON
102910,MALE,BOSTON, WARREN ST at BRUNSWICK ST,4/3/15 00:00,B(Black),Dark,O,F,4/3/15 00:00,red POLO; KHAKI PANTS,-1,INVESTIGATIVE,INVESTIGATE; PERSON
102911,MALE,BOSTON, BLUE HILL AV at MCLELLAN ST,1/9/15 00:00,B(Black),NO DATA ENTERED,O,F,1/9/15 00:00,red JACKET W/BLUE - black SKI MASK,24,MOTOR VEHICLE VIOLATION,VAL
102912,MALE,BOSTON, MAPLE ST at CHENEY ST,1/13/15 00:00,B(Black),Med,F,F,1/13/15 00:00,black pistons; black jacket; gray sweatpants,24,INVESTIGATIVE,INVESTIGATE; PERSON
102913,MALE,BOSTON, BLUE HILL AV at MCLELLAN ST,1/9/15 00:00,B(Black),NO DATA ENTERED,O,F,1/9/15 00:00,GREEN JACKET,24,MOTOR VEHICLE VIOLATION,VAL
102914,MALE,BOSTON,50 WALNUT AV,1/13/15 00:00,W(White),NO DATA ENTERED,IOF,F,1/13/15 00:00,,31,INVESTIGATIVE,INVESTIGATE; PERSON
102915,MALE,BOSTON, B ST,1/13/15 00:00,W(White),NO DATA ENTERED,IOF,F,1/13/15 00:00,red HAT; red HOODIE; black COAT; blue jeans,31,INVESTIGATIVE,DRUGS; INVESTIGATION
102916,MALE,BOSTON,252 COLUMBIA RD,1/9/15 00:00,B(Black),Med,O,F,1/9/15 00:00,gray HOODIE; blue jeans,29,MOTOR VEHICLE VIOLATION,VAL
102917,MALE,BOSTON, LEXINGTON ST at PUTNAM ST,4/6/15 00:00,H(Hispanic),Med,IO,F,4/6/15 00:00,blue hoodie; blue dickies,31,INVESTIGATIVE,INVESTIGATE; PERSON
102920,MALE,BOSTON,1066   BENNINGTON ST,4/9/15 00:00,H(Hispanic),Med,IOFS,F,4/9/15 00:00,,31,INVESTIGATIVE,INVESTIGATE; PERSON
102921,MALE,BOSTON,370  MERIDIAN ST,4/9/15 00:00,H(Hispanic),Light,O,F,4/9/15 00:00,,33,,VAL
102922,MALE,BOSTON, MORRIS ST,4/9/15 00:00,NO DATA ENTERED,Med,O,F,4/9/15 00:00,red Hoodie; brown pants; brown shirts,28,,209A; VERBAL DISPUTE
102923,FEMALE,BOSTON,225   MCCLELLAN HY,4/10/15 00:00,W(White),Light,O,F,4/10/15 00:00,blue jeans; blue shirt,28,,OVERDOSE
102924,MALE,BOSTON,225   MCCLELLAN HY,1/10/15 00:00,W(White),Light,O,F,1/10/15 00:00,blue jeans; blue shirt,30,,INVESTIGATE; PERSON
102927,MALE,BOSTON,225   MCCLELLAN HY,4/10/15 00:00,W(White),OTHER,O,F,4/10/15 00:00,blue jeans; red shirt,29,,INVESTIGATE; PERSON
102928,MALE,BOSTON, MCCLELLAN HY at BOARDMAN ST,4/10/15 00:00,W(White),Med,O,F,4/10/15 00:00,,33,,VAL
102929,MALE,BOSTON,423   SARATOGA ST,4/10/15 00:00,H(Hispanic),Light,IO,F,4/10/15 00:00,Tan Fleece; gray T-shirt; Bluejeans; White Sneakers; Yellow Bag,31,INVESTIGATIVE,INVESTIGATE; PERSON
102930,MALE,BOSTON,423    SARATOGA PL,4/10/15 00:00,H(Hispanic),Med,I,,4/10/15 00:00,,31,OTHER (SPECIFY),INVESTIGATE; PERSON
102931,FEMALE,BOSTON,69   VALLAR RD,4/10/15 00:00,H(Hispanic),Med,O,F,4/10/15 00:00,,48,,SICK ASSIST
102932,MALE,BOSTON, CENTRAL SQ,4/10/15 00:00,B(Black),Dark,IO,FO,4/10/15 00:00,BLUE SWEAT PANTS; gray shirt,31,OTHER (SPECIFY),INVESTIGATE; PERSON
102936,MALE,BOSTON,909  ALBANY ST,4/16/15 00:00,W(White),Light,O,O,4/16/15 00:00,black COAT; blue jeans,33,INVESTIGATIVE,INVESTIGATE; PERSON
102953,MALE,BOSTON,392 COLUMBIA RD,4/12/15 00:00,B(Black),Dark,IOF,F,4/12/15 00:00,black JACKET;GRY hoodie;black STRETCH PANTS;gray sneakers W/ BLU TRIM,31,INVESTIGATIVE,INVESTIGATE; PERSON
102974,MALE,BOSTON,299 BLUE HILL AV,4/15/15 00:00,W(White),Light,IO,F,4/15/15 00:00,black COAT; blue jeans,31,OTHER (SPECIFY),PUBLIC DRINKING
102975,MALE,BOSTON,229 BLUE HILL AV,4/15/15 00:00,B(Black),Light,IO,F,4/15/15 00:00,gray shirt BRN PANTS,31,RADIO CALL,209A; ABDW
102976,MALE,BOSTON,229 BLUE HILL AV,4/15/15 00:00,B(Black),Light,IO,F,4/15/15 00:00,blue shirt/blue jeans,31,RADIO CALL,INVESTIGATE; PERSON
102977,MALE,BOSTON,4195 WASHINGTON ST,4/13/15 00:00,H(Hispanic),Med,O,FO,4/13/15 00:00,BLUE JACKET; blue jeans,32,RADIO CALL,INVESTIGATE; PERSON
102978,MALE,BOSTON,4195 WASHINGTON ST,4/13/15 00:00,H(Hispanic),Med,O,FO,4/13/15 00:00,gray SWEATshirt; blue jeans,36,RADIO CALL,INVESTIGATE; PERSON
102979,MALE,BOSTON,80 ARCHDALE RD,4/13/15 00:00,H(Hispanic),Brown,IO,F,4/13/15 00:00,red SWEATPANTS,31,OTHER (SPECIFY),INJURED PERSON
103000,MALE,BOSTON,50 WALNUT AV,1/13/15 00:00,B(Black),NO DATA ENTERED,IOF,F,1/13/15 00:00,Gray sweatshirt; black pants,31,,TRESPASSING
103001,FEMALE,BOSTON,252 COLUMBIA RD,1/9/15 00:00,B(Black),Dark,IO,F,1/9/15 00:00,,31,,VAL
103002,MALE,BOSTON,1118 BLUE HILL AV,1/13/15 00:00,B(Black),Dark,IOF,F,1/13/15 00:00,,31,INVESTIGATIVE,INVESTIGATE; PERSON
103005,MALE,BOSTON,1118 BLUE HILL AV,1/3/15 00:00,B(Black),Med,IOF,F,1/3/15 00:00,black jacket grysneakers bluejeans blue hat,31,INVESTIGATIVE,INVESTIGATE; PERSON
103024,MALE,BOSTON,80 ARCHDALE RD,4/13/15 00:00,H(Hispanic),Brown,IO,F,4/13/15 00:00,black shirt; blue jeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
103025,MALE,BOSTON,80 ARCHDALE RD,4/13/15 00:00,H(Hispanic),Brown,IO,F,4/13/15 00:00,black hoodie; black jeans; white/yellow sneakers,31,INVESTIGATIVE,INVESTIGATE; PERSON
103026,MALE,BOSTON,80 BROOKWAY RD,4/13/15 00:00,B(Black),Brown,O,F,4/13/15 00:00,black CAP; black shirt; black sneakers,25,RADIO CALL,INVESTIGATE; PERSON
103027,MALE,BOSTON, GLEN RD at FOREST HILLS ST,4/17/15 00:00,H(Hispanic),Med,F,SF,4/17/15 00:00,,35,INVESTIGATIVE,DRUGS; INVESTIGATION
103028,MALE,BOSTON, BLUE HILL AV at INGLESIDE ST,4/14/15 00:00,B(Black),Med,O,F,4/14/15 00:00,black jet; black jeans,22,INVESTIGATIVE,INVESTIGATE; PERSON
103034,MALE,BOSTON, SAMUEL MORSE WY,4/15/15 00:00,B(Black),Dark,I,,4/15/15 00:00,BLU COAT; jeans,31,,INVESTIGATE; PERSON
103035,MALE,BOSTON,O PREBLE ST at OLD COLONY AV,4/30/15 00:00,NO DATA ENTERED,NO DATA ENTERED,IO,F,4/30/15 00:00,red HOODIEBLUEjeans graysneakers,31,INVESTIGATIVE,INVESTIGATE; PERSON
103036,MALE,BOSTON,300 COMMONWEALTH AV,4/20/15 00:00,W(White),OTHER,IOF,F,4/20/15 00:00,black shoes; blue jeans; blue hoodie,31,INVESTIGATIVE,DISTURBANCE
103041,MALE,BOSTON, DEARBORN ST at DUDLEY ST,4/17/15 00:00,B(Black),Med,IO,F,4/17/15 00:00,black jacket; jeans; sneakers,31,MOTOR VEHICLE VIOLATION,INVESTIGATE; MV
103067,MALE,BOSTON, BLUE HILL AV at INGLESIDE ST,4/14/15 00:00,B(Black),Med,O,F,4/14/15 00:00,black jet; black jeans,22,INVESTIGATIVE,INVESTIGATE; PERSON
103068,MALE,BOSTON, BLUE HILL AV at INGLESIDE ST,4/14/15 00:00,B(Black),Med,O,F,4/14/15 00:00,black jet; black jeans,22,INVESTIGATIVE,INVESTIGATE; PERSON
103069,FEMALE,BOSTON, DEARBORN ST at DUDLEY ST,4/17/15 00:00,B(Black),Light,IO,F,4/17/15 00:00,BB CAP; BLUE HOODIE; blue jeans; black sneakers,31,,VAL
103072,MALE,BOSTON,673 BOYLSTON ST,4/15/15 00:00,A(Asian or Pacific Islander),White,IO,F,4/15/15 00:00,black Cap w/ brown Fur; black Leather Coat; blue jeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
103073,MALE,BOSTON,00 E BROOKLINE ST,4/15/15 00:00,B(Black),Light,O,F,4/15/15 00:00,black shirt; blue jeans,35,INVESTIGATIVE,INVESTIGATE; PERSON
103074,MALE,BOSTON,00 W NEWTON ST,4/15/15 00:00,B(Black),Light,IO,FO,4/15/15 00:00,BLU JCK; black PANTS,31,,TRESPASSING
103075,FEMALE,BOSTON,00 W NEWTON ST,4/15/15 00:00,B(Black),Med,IO,F,4/15/15 00:00,RENTAL CAR,31,INVESTIGATIVE,VAL
103076,MALE,BOSTON, ELDER ST at CAWFIELD ST,4/18/15 00:00,B(Black),Dark,IOFS,F,4/18/15 00:00,,31,MOTOR VEHICLE VIOLATION,VAL
103080,MALE,BOSTON,67 FRANKLIN HILL AV,4/16/15 00:00,NO DATA ENTERED,NO DATA ENTERED,IO,F,4/16/15 00:00,green vest; brn shirt; beige pants,31,,INVESTIGATE; PERSON
103082,MALE,BOSTON, WASHINGTON ST,4/21/15 00:00,B(Black),Med,I,,4/21/15 00:00,black SOX HAT; black JKT; blue jeans,31,OTHER (SPECIFY),INVESTIGATE; PERSON
103087,MALE,BOSTON, HUDSON ST,4/18/15 00:00,B(Black),NO DATA ENTERED,IOF,,4/18/15 00:00,tan jacket; jeans; wh sneakers,31,,VANDALISM
103088,MALE,BOSTON, HUDSON ST,4/18/15 00:00,NO DATA ENTERED,NO DATA ENTERED,IOF,,4/18/15 00:00,black shirt; black jeans; purple shoes,31,OTHER (SPECIFY),INVESTIGATE; PERSON
103089,MALE,BOSTON, ELDER ST at CAWFIELD ST,4/18/15 00:00,B(Black),Dark,IOF,F,4/18/15 00:00,white t; black jeans,31,,INVESTIGATE; PERSON
103090,MALE,BOSTON, ELDER ST at CAWFIELD ST,4/18/15 00:00,M(Middle Eastern or East Indian),Dark,IOF,F,4/18/15 00:00,green hoodie; white tee; black pants,31,INVESTIGATIVE,INVESTIGATE; PERSON
103091,MALE,BOSTON,86 SPENCER ST,4/19/15 00:00,B(Black),Med,IOF,F,4/19/15 00:00,,31,INVESTIGATIVE,VAL
103092,MALE,BOSTON,500 RIVER ST,4/14/15 00:00,B(Black),Light,IOF,F,4/14/15 00:00,CREAM COLOR COAT ;WHITE LONG SLEEVE shirt ;jeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
103093,MALE,BOSTON,214 CENTRE ST,3/21/15 00:00,W(White),Brown,IOFS,SF,3/21/15 00:00,beard; tan jackt; black sweatpants,31,INVESTIGATIVE,INVESTIGATE; PERSON
103094,MALE,BOSTON, MELVILLE AV at WASHINGTON ST,4/19/15 00:00,H(Hispanic),NO DATA ENTERED,O,F,4/19/15 00:00,WHITE shirt,53,,INVESTIGATE; PERSON
103095,MALE,BOSTON, MELVILLE AV at WASHINGTON ST,4/19/15 00:00,H(Hispanic),NO DATA ENTERED,O,F,4/19/15 00:00,WHITE shirt,53,,INVESTIGATE; PERSON
103096,MALE,BOSTON, LESTON ST at LANDOR RD,4/18/15 00:00,B(Black),Med,IOF,F,4/18/15 00:00,black hat; coat; blue jeans,31,INVESTIGATIVE,INVESTIGATE; PERSON
103097,MALE,BOSTON,242 LUCERNE ST,4/19/15 00:00,B(Black),Light,IOF,F,4/19/15 00:00,red hat; red hoodie; black jacket,31,INVESTIGATIVE,INVESTIGATE; PERSON
103103,MALE,BOSTON,121 INTERVALE ST,4/17/15 00:00,B(Black),Dark,O,F,4/17/15 00:00,black gray sweats; black sweater,16,INVESTIGATIVE,INVESTIGATE; PERSON
103105,MALE,BOSTON,121 INTERVALE ST,4/17/15 00:00,B(Black),NO DATA ENTERED,O,F,4/17/15 00:00,all black clothing,16,INVESTIGATIVE,INVESTIGATE; PERSON
103106,MALE,BOSTON,121 INTERVALE ST,4/17/15 00:00,NO DATA ENTERED,NO DATA ENTERED,O,F,4/17/15 00:00,all black sweatshirt,-1,INVESTIGATIVE,INVESTIGATE; PERSON
103113,MALE,BOSTON, GENEVA AV,4/17/15 00:00,B(Black),NO DATA ENTERED,O,F,4/17/15 00:00,red shirt; brown pants,27,INVESTIGATIVE,INVESTIGATE; PERSON
103120,MALE,BOSTON,279 CENTRE ST,4/20/15 00:00,B(Black),NO DATA ENTERED,I,F,4/20/15 00:00,black jacket; gray jeans,31,MOTOR VEHICLE VIOLATION,VAL
103121,MALE,BOSTON,956 MORTON ST,4/14/15 00:00,W(White),Fair,IO,F,4/14/15 00:00,black HAT; black COAT; blue jeans,31,OTHER (SPECIFY),INVESTIGATE; PERSON
103122,MALE,BOSTON, CUMMINS HY at FAIRWAY ST,4/11/15 00:00,B(Black),Light,IO,F,4/11/15 00:00,black COAT; AND gray PANTS,31,,INVESTIGATE; PERSON
103123,MALE,BOSTON,225 CENTRE ST,4/20/15 00:00,W(White),Light,IO,F,4/20/15 00:00,white t shirt black shorts,31,INVESTIGATIVE,INVESTIGATE; PERSON
103124,MALE,BOSTON,29 WHITMAN ST,1/14/15 00:00,B(Black),Med,IOF,F,1/14/15 00:00,WHITE t-shirt; white/gray PJ PANTS;black sneakers,31,MOTOR VEHICLE VIOLATION,INVESTIGATE; PERSON
103125,MALE,BOSTON,298 CENTRE ST,4/18/15 00:00,NO DATA ENTERED,NO DATA ENTERED,O,F,4/18/15 00:00,,-1,INVESTIGATIVE,INVESTIGATE; PERSON
103129,MALE,BOSTON, TALBOT AV,4/17/15 00:00,NO DATA ENTERED,NO DATA ENTERED,OF,F,4/17/15 00:00,gray hoodie; blue jeans,-1,,INVESTIGATE; PERSON
103136,MALE,BOSTON, BOWDOIN AV,4/18/15 00:00,NO DATA ENTERED,NO DATA ENTERED,IO,F,4/18/15 00:00,BRN LONG SLEEVE shirt; jeans,31,,VAL
103143,MALE,BOSTON,24 MORA ST,4/16/15 00:00,B(Black),Med,IOFS,F,4/16/15 00:00,black HAT; white DO RAG; black COAT; blue jeans; black sneakers,31,,INVESTIGATE; PERSON
103145,MALE,BOSTON, BLUE HILL AV at GOODALE RD,4/16/15 00:00,H(Hispanic),Med,IOFS,F,4/16/15 00:00,,31,OTHER (SPECIFY),INVESTIGATE; PERSON
103146,MALE,BOSTON, MORTON ST at NORFOLK ST,4/16/15 00:00,B(Black),Med,IO,F,4/16/15 00:00,braids; black coat; black jeans; gray sneakers,31,,INVESTIGATE; PERSON
103147,MALE,BOSTON,12 GREENWOOD ST,4/16/15 00:00,B(Black),Dark,OF,F,4/16/15 00:00,black NETS HAT; red hoodie; blue jeans; red sneakers,17,,INVESTIGATE; PERSON
103148,MALE,BOSTON,12 GREENWOOD ST,4/16/15 00:00,B(Black),Dark,OF,F,4/16/15 00:00,black HAT; GRY HOODIE; blue jeans; black BOOTS,20,,INVESTIGATE; PERSON
103149,MALE,BOSTON,12 GREENWOOD ST,4/16/15 00:00,B(Black),Dark,IO,F,4/16/15 00:00,black t-shirt; gray jeans,31,OTHER (SPECIFY),INVESTIGATE; PERSON
103150,MALE,BOSTON, NEW ENGLAND AV,4/5/15 00:00,B(Black),NO DATA ENTERED,IO,F,4/5/15 00:00,,31,RADIO CALL,A&B
103151,MALE,BOSTON, RADCLIFFE ST,4/15/15 00:00,B(Black),NO DATA ENTERED,O,F,4/15/15 00:00,black BALL CAP; black SWEATshirt,28,,INVESTIGATE; PERSON
